model,tuned_hyperparameters,best_train_MSE,best_val_MSE,best_test_MSE,MSE,MAE,DA,run_id,config_source
RNN,"{""batch_size"": 128, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001}",0.00015369529079620344,0.00025436382816902654,9.925314225256443e-05,9.92531351478672e-05,0.00686558735905969,0.5383647798742138,best_tuned_rnn_comparison-20260327T154333Z,tuning_winners.csv
GRU,"{""batch_size"": 128, ""hidden"": 128, ""layers"": 3, ""lr"": 0.0001}",0.0002262892384654127,0.0002580481931296486,9.576173761161044e-05,9.57617465632813e-05,0.006817974501395198,0.5207547169811321,best_tuned_gru_comparison-20260327T154333Z,tuning_winners.csv
LSTM,"{""batch_size"": 64, ""hidden"": 32, ""layers"": 2, ""lr"": 0.0001}",0.00013495077283287387,0.0002966644603298283,9.974554996006191e-05,9.974554046772908e-05,0.006830783611559218,0.48930817610062893,best_tuned_lstm_comparison-20260327T154332Z,tuning_winners.csv
Transformer,"{""batch_size"": 64, ""d_model"": 32, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 1}",0.0002244666913681335,0.00031114910801799406,0.0001348926016362384,0.00013489260650702327,0.007759623362890807,0.5031446540880503,best_tuned_transformer_comparison-20260327T154334Z,tuning_winners.csv
Baseline-LR,"{""flattened_sequence"": true, ""model"": ""LinearRegression""}",0.00010621710667010247,0.000372866961264227,0.00012164661004169933,0.00012164661004169933,0.007659596800050397,0.48930817610062893,best_tuned_lstm_comparison-20260327T154332Z-baseline-lr,tuning_winners.csv
