model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260327T142620Z,2026-03-27T14:27:02+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,0.00024662138116935984,9.177090804889456e-05,0.0066173151345790045,0.5383647798742138,6,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260327T142323Z,2026-03-27T14:23:43+00:00,"{""hidden"":32,""input_size"":8,""layers"":2}",32,,,2,0.0002383257613006516,9.123276327355669e-05,0.0065930475532249766,0.5446540880503145,20,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:2|lr:0.0001;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260327T143530Z,2026-03-27T14:35:41+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,0.00025562777036302145,9.21392228596563e-05,0.006742303534955457,0.5345911949685535,11,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.0001;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=128,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260327T153725Z,2026-03-27T15:40:18+00:00,"{""d_model"":32,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":1}",,32,4,1,0.0002908656555375228,0.00011367799207229693,0.007114668963028007,0.49559748427672956,68,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:32|layers:1|lr:0.001|nhead:4;selection=best_val_MSE;d_model=32;layers=1;nhead=4;lr=0.001;batch=64,selected_by=lowest_validation_MSE
