timestamp_utc,run_id,experiment_name,comparison_group,model_name,record_type,selection_metric,selection_split,task_target,task_input,task_horizon,task_lookback,ticker,start_date,train_samples,val_samples,test_samples,lr,batch_size,epochs,patience,min_delta,min_epochs,val_loss_smooth_window,train_log_every,hidden,layers,d_model,nhead,num_layers,dropout,MAE,RMSE,DA,best_train_MSE,best_val_MSE,best_test_MSE,best_epoch,stop_epoch,notes,git_commit,device
2026-03-18T09:46:45+00:00,model_comparison-20260318T094645Z,model_comparison,shared_split_comparison,Baseline-LR,baseline_model,best_val_MSE,validation,log return at t+10,previous 30 daily log returns,10,30,SPY,2010-01-01,2824,605,606,0.001,64,100,25,1e-05,20,3,1,,,,,,,0.006653666244732405,0.010003150963268906,0.528052805280528,0.00011415465524158884,0.00013749259637117132,0.00010006302919394764,,,Shared neural/baseline comparison record for the FYP report.,7b9f7614f2b340088005e6860bf648326719b49e,cpu
2026-03-18T09:51:51+00:00,model_comparison-20260318T094645Z,model_comparison,shared_split_comparison,RNN,comparison_summary,best_val_MSE,validation,log return at t+10,previous 30 daily log returns,10,30,SPY,2010-01-01,2824,605,606,0.001,64,100,25,1e-05,20,3,1,64,,,,,,0.006879753902070164,0.010221279201630377,0.4438943894389439,0.00011807749578298898,0.00014242060805330008,0.00010447455133544281,,,Shared neural/baseline comparison record for the FYP report.,7b9f7614f2b340088005e6860bf648326719b49e,cpu
2026-03-18T09:51:51+00:00,model_comparison-20260318T094645Z,model_comparison,shared_split_comparison,LSTM,comparison_summary,best_val_MSE,validation,log return at t+10,previous 30 daily log returns,10,30,SPY,2010-01-01,2824,605,606,0.001,64,100,25,1e-05,20,3,1,64,,,,,,0.0067112456379271705,0.010154660137790306,0.5775577557755776,0.00033229323211699863,0.00014439598838308026,0.0001031171195791103,,,Shared neural/baseline comparison record for the FYP report.,7b9f7614f2b340088005e6860bf648326719b49e,cpu
2026-03-18T09:51:51+00:00,model_comparison-20260318T094645Z,model_comparison,shared_split_comparison,GRU,comparison_summary,best_val_MSE,validation,log return at t+10,previous 30 daily log returns,10,30,SPY,2010-01-01,2824,605,606,0.001,64,100,25,1e-05,20,3,1,64,,,,,,0.006585832819683558,0.01003613856375188,0.5775577557755776,0.00012722861571844255,0.00013916921124699943,0.00010072407894767821,,,Shared neural/baseline comparison record for the FYP report.,7b9f7614f2b340088005e6860bf648326719b49e,cpu
2026-03-18T09:51:51+00:00,model_comparison-20260318T094645Z,model_comparison,shared_split_comparison,Transformer,comparison_summary,best_val_MSE,validation,log return at t+10,previous 30 daily log returns,10,30,SPY,2010-01-01,2824,605,606,0.001,64,100,25,1e-05,20,3,1,,,64,,,,0.007898651429654601,0.012226912650388132,0.46534653465346537,0.000684553236079273,0.0001574268002709574,0.00014949739852454513,,,Shared neural/baseline comparison record for the FYP report.,7b9f7614f2b340088005e6860bf648326719b49e,cpu
