task_id,model,stage_index,stage_name,parameter_group,candidate_index,note,best_val_MSE,selected,config_json
next_mean_return,lstm,1,LSTM lr sweep,lr,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,5.084328417946627e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001}"
next_mean_return,lstm,1,LSTM lr sweep,lr,2,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,4.6616465961727965e-05,True,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0005}"
next_mean_return,lstm,1,LSTM lr sweep,lr,3,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,4.8882705602618384e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001}"
next_mean_return,lstm,2,LSTM hidden sweep,hidden,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=32;layers=2;lr=0.0005;batch=64,5.538629200053098e-05,False,"{""batch_size"": 64, ""hidden"": 32, ""layers"": 2, ""lr"": 0.0005}"
next_mean_return,lstm,2,LSTM hidden sweep,hidden,2,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,4.482365507290588e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0005}"
next_mean_return,lstm,2,LSTM hidden sweep,hidden,3,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=128;layers=2;lr=0.0005;batch=64,4.1793360460968275e-05,True,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0005}"
next_mean_return,lstm,3,LSTM layers sweep,layers,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0005;selection=best_val_MSE;hidden=128;layers=1;lr=0.0005;batch=64,4.35240237257155e-05,False,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 1, ""lr"": 0.0005}"
next_mean_return,lstm,3,LSTM layers sweep,layers,2,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0005;selection=best_val_MSE;hidden=128;layers=2;lr=0.0005;batch=64,4.430197716508857e-05,False,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0005}"
next_mean_return,lstm,3,LSTM layers sweep,layers,3,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0005;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=64,4.1108822775322035e-05,True,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 3, ""lr"": 0.0005}"
next_mean_return,lstm,4,LSTM batch_size sweep,batch_size,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.0005;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=32,4.149230605755136e-05,False,"{""batch_size"": 32, ""hidden"": 128, ""layers"": 3, ""lr"": 0.0005}"
