model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260328T032245Z,2026-03-28T03:22:49+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,8.142860778303073e-06,6.397358000276547e-07,0.0006268805441391726,0.9728997289972899,4,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.0005;selection=best_val_MSE;hidden=128;layers=2;lr=0.0005;batch=64,
GRU,gru_experiment-20260328T032220Z,2026-03-28T03:22:23+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,8.267801459569504e-06,1.4590219483530828e-06,0.0009639319162024061,0.9566395663956639,4,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032120Z,2026-03-28T03:21:24+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,5.987540129389808e-07,3.0105997253371755e-07,0.00043141212884609796,0.978319783197832,4,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260328T032158Z,2026-03-28T03:22:01+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,9.373283012409478e-07,9.519346904719586e-07,0.0007381229644602951,0.962059620596206,20,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:1|lr:0.0005;selection=best_val_MSE;hidden=64;layers=1;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032132Z,2026-03-28T03:21:36+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,1.4879079662153184e-06,3.7506089559465767e-07,0.00048449031957529593,0.9701897018970189,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032124Z,2026-03-28T03:21:28+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,1.5313422584980275e-06,1.60825107192495e-06,0.0010133727372052554,0.9566395663956639,11,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,
LSTM,lstm_experiment-20260328T032202Z,2026-03-28T03:22:04+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,1.7596863499189283e-06,2.2452569758536485e-06,0.0011815923988649248,0.9701897018970189,10,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:1|lr:0.0005;selection=best_val_MSE;hidden=64;layers=1;lr=0.0005;batch=128,
LSTM,lstm_experiment-20260328T032128Z,2026-03-28T03:21:32+00:00,"{""hidden"":32,""input_size"":8,""layers"":2}",32,,,2,2.1706964436195433e-06,8.650311082813056e-07,0.0007383920579682505,0.964769647696477,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=32;layers=2;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032136Z,2026-03-28T03:21:40+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,3.6079819166511588e-06,3.5317552213512585e-06,0.001602542677244018,0.9539295392953929,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=128;layers=2;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032140Z,2026-03-28T03:21:43+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,5.057757665563457e-06,6.06190941000143e-06,0.0018905859505764443,0.9214092140921409,11,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0005;selection=best_val_MSE;hidden=64;layers=1;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032147Z,2026-03-28T03:21:52+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,5.123533873534345e-06,2.6489638773527274e-07,0.00040533189068114346,0.975609756097561,4,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0005;selection=best_val_MSE;hidden=64;layers=3;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032111Z,2026-03-28T03:21:20+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,5.4477141887835815e-06,5.218275802154471e-06,0.0020184948294761943,0.943089430894309,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
LSTM,lstm_experiment-20260328T032143Z,2026-03-28T03:21:47+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,7.280242515033348e-06,6.119682059486238e-07,0.000641479972225188,0.9728997289972899,3,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0005;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260328T032152Z,2026-03-28T03:21:58+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,9.486374919991024e-06,1.0629447749382834e-05,0.0026323401661056626,0.9214092140921409,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:1|lr:0.0005;selection=best_val_MSE;hidden=64;layers=1;lr=0.0005;batch=32,
RNN,rnn_experiment-20260328T032308Z,2026-03-28T03:23:12+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,8.353938581291454e-07,5.855911760668682e-07,0.000599302156751318,0.9728997289972899,29,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260328T032328Z,2026-03-28T03:23:33+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,2.6712769402061673e-06,2.07337275123248e-06,0.0011121895493265272,0.948509485094851,18,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:1|lr:0.001;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=32,
RNN,rnn_experiment-20260328T032316Z,2026-03-28T03:23:20+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,3.0479431400195515e-06,3.006934851270634e-06,0.00136453986839907,0.9376693766937669,21,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=64,
RNN,rnn_experiment-20260328T032337Z,2026-03-28T03:23:40+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,3.069235224659519e-06,4.291925841167113e-06,0.0014909431515157212,0.9701897018970189,38,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:1|lr:0.001;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=128,
RNN,rnn_experiment-20260328T032251Z,2026-03-28T03:22:55+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,3.7043515083192466e-06,3.2623164155648613e-06,0.0013811624679282747,0.943089430894309,12,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
RNN,rnn_experiment-20260328T032313Z,2026-03-28T03:23:16+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,6.06256135425684e-06,1.8032951104414463e-06,0.0010547037447279919,0.9701897018970189,4,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64,
RNN,rnn_experiment-20260328T032334Z,2026-03-28T03:23:37+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,6.093466263328916e-06,7.65913720958077e-06,0.0021628331260681796,0.940379403794038,14,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:1|lr:0.001;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=64,
RNN,rnn_experiment-20260328T032324Z,2026-03-28T03:23:27+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,7.332073283222179e-06,4.201945410720534e-06,0.0015855163738825733,0.9512195121951219,4,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=64,
