task_id,model,stage_index,stage_name,parameter_group,candidate_index,note,best_val_MSE,selected,config_json
next_volatility,lstm,1,LSTM lr sweep,lr,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,4.9112666024738724e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,lstm,1,LSTM lr sweep,lr,2,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,4.549043358690936e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0005, ""seq_len"": 30}"
next_volatility,lstm,1,LSTM lr sweep,lr,3,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,4.314787901229835e-05,True,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,2,LSTM hidden sweep,hidden,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64;seq_len=30,4.6184332232055e-05,False,"{""batch_size"": 64, ""hidden"": 32, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,2,LSTM hidden sweep,hidden,2,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,4.3147024828369685e-05,True,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,2,LSTM hidden sweep,hidden,3,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64;seq_len=30,4.8648059050909134e-05,False,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,3,LSTM layers sweep,layers,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=1;lr=0.0001;batch=64;seq_len=30,5.3372108882138647e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 1, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,3,LSTM layers sweep,layers,2,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,4.3147130265910775e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,3,LSTM layers sweep,layers,3,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64;seq_len=30,4.025798853666464e-05,True,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,4,LSTM batch_size sweep,batch_size,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=32;seq_len=30,3.9204763159783285e-05,True,"{""batch_size"": 32, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,4,LSTM batch_size sweep,batch_size,2,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64;seq_len=30,4.025883793016735e-05,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,4,LSTM batch_size sweep,batch_size,3,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=128;seq_len=30,4.049800166068657e-05,False,"{""batch_size"": 128, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,5,LSTM seq_len sweep,seq_len,1,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|hidden:64|layers:3|lr:0.0001;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=32;seq_len=20,3.901455946757201e-05,True,"{""batch_size"": 32, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 20}"
next_volatility,lstm,5,LSTM seq_len sweep,seq_len,2,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|hidden:64|layers:3|lr:0.0001;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=32;seq_len=30,3.9204024133978744e-05,False,"{""batch_size"": 32, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
