task_id,model,stage_index,stage_name,parameter_group,winning_value_json,best_val_MSE,frozen_config_json
next_volatility,lstm,1,LSTM lr sweep,lr,0.0001,4.314787901229835e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,2,LSTM hidden sweep,hidden,64,4.3147024828369685e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,3,LSTM layers sweep,layers,3,4.025798853666464e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,4,LSTM batch_size sweep,batch_size,32,3.9204763159783285e-05,"{""batch_size"": 32, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 30}"
next_volatility,lstm,5,LSTM seq_len sweep,seq_len,20,3.901455946757201e-05,"{""batch_size"": 32, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001, ""seq_len"": 20}"
next_volatility,gru,1,GRU lr sweep,lr,0.001,5.1032219634891067e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,gru,2,GRU hidden sweep,hidden,128,4.635796938198652e-05,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,gru,3,GRU layers sweep,layers,3,3.8570838629497564e-05,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 3, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,gru,4,GRU batch_size sweep,batch_size,64,3.8574202414575986e-05,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 3, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,gru,5,GRU seq_len sweep,seq_len,30,3.857374358998214e-05,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 3, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,rnn,1,RNN lr sweep,lr,0.001,4.365178280202277e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,rnn,2,RNN hidden sweep,hidden,64,4.36635665078394e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,rnn,3,RNN layers sweep,layers,3,4.329083928747575e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,rnn,4,RNN batch_size sweep,batch_size,64,4.328346258086313e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,rnn,5,RNN seq_len sweep,seq_len,30,4.328844282704637e-05,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.001, ""seq_len"": 30}"
next_volatility,transformer,1,Transformer lr sweep,lr,0.001,0.0001210751750396309,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 2, ""seq_len"": 30}"
next_volatility,transformer,2,Transformer d_model sweep,d_model,64,0.00013173569169072088,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 2, ""seq_len"": 30}"
next_volatility,transformer,3,Transformer num_layers sweep,num_layers,1,5.1231673643126176e-05,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 1, ""seq_len"": 30}"
next_volatility,transformer,4,Transformer nhead sweep,nhead,4,5.170589011929837e-05,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 1, ""seq_len"": 30}"
next_volatility,transformer,5,Transformer batch_size sweep,batch_size,32,5.94099230974696e-05,"{""batch_size"": 32, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 1, ""seq_len"": 30}"
next_volatility,transformer,6,Transformer seq_len sweep,seq_len,60,4.903873675479352e-05,"{""batch_size"": 32, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 1, ""seq_len"": 60}"
next_volatility,baseline_lr,1,Baseline-LR seq_len sweep,seq_len,20,4.132783645661907e-05,"{""batch_size"": 64, ""lr"": 0.001, ""seq_len"": 20}"
