task_id,model,stage_index,stage_name,parameter_group,winning_value_json,best_val_MSE,frozen_config_json
next_return,lstm,1,LSTM lr sweep,lr,0.0005,0.00024830745259319834,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0005}"
next_return,lstm,2,LSTM hidden sweep,hidden,128,0.00024674784906922277,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0005}"
next_return,lstm,3,LSTM layers sweep,layers,3,0.0002445374327168,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 3, ""lr"": 0.0005}"
next_return,lstm,4,LSTM batch_size sweep,batch_size,32,0.00024216308336903741,"{""batch_size"": 32, ""hidden"": 128, ""layers"": 3, ""lr"": 0.0005}"
next_return,gru,1,GRU lr sweep,lr,0.0001,0.0002592038140168459,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001}"
next_return,gru,2,GRU hidden sweep,hidden,64,0.0002592062448381304,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001}"
next_return,gru,3,GRU layers sweep,layers,3,0.0002457341607367916,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001}"
next_return,gru,4,GRU batch_size sweep,batch_size,64,0.00024573459132729036,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 3, ""lr"": 0.0001}"
next_return,rnn,1,RNN lr sweep,lr,0.0001,0.0002910659177440059,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001}"
next_return,rnn,2,RNN hidden sweep,hidden,32,0.00028869184359198353,"{""batch_size"": 64, ""hidden"": 32, ""layers"": 2, ""lr"": 0.0001}"
next_return,rnn,3,RNN layers sweep,layers,3,0.0002556421669477179,"{""batch_size"": 64, ""hidden"": 32, ""layers"": 3, ""lr"": 0.0001}"
next_return,rnn,4,RNN batch_size sweep,batch_size,32,0.0002531676971659774,"{""batch_size"": 32, ""hidden"": 32, ""layers"": 3, ""lr"": 0.0001}"
next_return,transformer,1,Transformer lr sweep,lr,0.001,0.0002783213067587822,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 2}"
next_return,transformer,2,Transformer d_model sweep,d_model,64,0.00029429967607094145,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 2}"
next_return,transformer,3,Transformer num_layers sweep,num_layers,2,0.00029909390017329377,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 4, ""num_layers"": 2}"
next_return,transformer,4,Transformer nhead sweep,nhead,8,0.0002905557284983303,"{""batch_size"": 64, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 8, ""num_layers"": 2}"
next_return,transformer,5,Transformer batch_size sweep,batch_size,32,0.00026005789502848764,"{""batch_size"": 32, ""d_model"": 64, ""lr"": 0.001, ""nhead"": 8, ""num_layers"": 2}"
