model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260328T034523Z,2026-03-28T03:45:30+00:00,"{""hidden"":32,""input_size"":8,""layers"":2}",32,,,2,4.239549915190943e-05,2.861141628446999e-05,0.0029973253058069383,0.9974811083123426,5,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:2|lr:0.001;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260328T034212Z,2026-03-28T03:42:19+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.3029153879578775e-05,2.5702770760160633e-05,0.0030712190007723566,1.0,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260328T034651Z,2026-03-28T03:46:58+00:00,"{""hidden"":128,""input_size"":8,""layers"":3}",128,,,3,4.44330853891147e-05,2.1021340092114244e-05,0.0030484111914452793,1.0,19,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=64,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260328T035107Z,2026-03-28T03:51:31+00:00,"{""d_model"":32,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":1}",,32,4,1,5.3745911844157325e-05,1.9282832892145927e-05,0.002636746611283815,1.0,99,model=Transformer;stage=num_layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|d_model:32|lr:0.001|nhead:4;selection=best_val_MSE;d_model=32;layers=1;nhead=4;lr=0.001;batch=64,selected_by=lowest_validation_MSE
