model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260331T125317Z,2026-03-31T12:53:21+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,3.1472414367239426e-06,2.293540675916395e-06,0.0011898831934069832,0.9560439560439561,21,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:64|hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=60,selected_by=lowest_validation_MSE
GRU,gru_experiment-20260331T125321Z,2026-03-31T12:53:25+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,3.1472414367239426e-06,2.293540675916395e-06,0.0011898831934069832,0.9560439560439561,21,Tuning final selected configuration for GRU. Winner of staged parameter sweep (stage=seq_len).,
GRU,gru_experiment-20260331T125310Z,2026-03-31T12:53:14+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,3.94793341714101e-06,3.5224840305001073e-06,0.0014374664883654543,0.9432432432432433,16,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:64|hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=20,
GRU,gru_experiment-20260331T125232Z,2026-03-31T12:52:36+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.0928564812995916e-06,3.861689286044867e-06,0.0015096225245459106,0.9376693766937669,15,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125241Z,2026-03-31T12:52:44+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.0928564812995916e-06,3.861689286044867e-06,0.0015096225245459106,0.9376693766937669,15,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125251Z,2026-03-31T12:52:55+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.0928564812995916e-06,3.861689286044867e-06,0.0015096225245459106,0.9376693766937669,15,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125305Z,2026-03-31T12:53:08+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.0928564812995916e-06,3.861689286044867e-06,0.0015096225245459106,0.9376693766937669,15,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125314Z,2026-03-31T12:53:17+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.0928564812995916e-06,3.861689286044867e-06,0.0015096225245459106,0.9376693766937669,15,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:64|hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125255Z,2026-03-31T12:52:58+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,6.332719993168429e-06,2.497674009205197e-06,0.0012827535514748504,0.948509485094851,5,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125244Z,2026-03-31T12:52:48+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,6.912391632526038e-06,2.742950182458671e-06,0.0013226784859827734,0.9512195121951219,4,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125229Z,2026-03-31T12:52:32+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,7.821980305298885e-06,3.016681410509106e-06,0.0013105526653387671,0.962059620596206,4,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125308Z,2026-03-31T12:53:10+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,8.445949616617176e-06,8.29595969408045e-06,0.002251661889050665,0.8861788617886179,12,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=128;seq_len=30,
GRU,gru_experiment-20260331T125225Z,2026-03-31T12:52:29+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,9.163161433750003e-06,1.540896896306318e-06,0.000965814803929781,0.964769647696477,4,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125248Z,2026-03-31T12:52:51+00:00,"{""hidden"":64,""input_size"":8,""layers"":1,""random_seed"":42}",64,,,1,9.461878921357525e-06,1.0931813144611517e-05,0.002469386104697575,0.9159891598915989,24,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=1;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T125258Z,2026-03-31T12:53:05+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,9.751391776142829e-06,7.896148587959196e-06,0.0022120444723451134,0.8970189701897019,4,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=32;seq_len=30,
GRU,gru_experiment-20260331T125236Z,2026-03-31T12:52:41+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,1.041710445697539e-05,1.377036281850011e-05,0.002895928793865607,0.9024390243902439,34,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125144Z,2026-03-31T12:51:47+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.4960479271523192e-06,1.1095353291538817e-07,0.00026171655527443554,0.986449864498645,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260331T125151Z,2026-03-31T12:51:54+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.4960479271523192e-06,1.1095353291538817e-07,0.00026171655527443554,0.986449864498645,4,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125205Z,2026-03-31T12:52:08+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.4960479271523192e-06,1.1095353291538817e-07,0.00026171655527443554,0.986449864498645,4,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125214Z,2026-03-31T12:52:17+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.4960479271523192e-06,1.1095353291538817e-07,0.00026171655527443554,0.986449864498645,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:64|hidden:128|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125221Z,2026-03-31T12:52:25+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.4960479271523192e-06,1.1095353291538817e-07,0.00026171655527443554,0.986449864498645,4,Tuning final selected configuration for LSTM. Winner of staged parameter sweep (stage=seq_len).,
LSTM,lstm_experiment-20260331T125210Z,2026-03-31T12:52:14+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.5014996499826936e-06,1.5777545315728666e-07,0.00031482117199139114,0.9783783783783784,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:64|hidden:128|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=20,
LSTM,lstm_experiment-20260331T125217Z,2026-03-31T12:52:21+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,1.7614957186010331e-06,1.4511816188547283e-07,0.0003016105711647683,0.9752747252747253,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:64|hidden:128|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=60,
LSTM,lstm_experiment-20260331T125124Z,2026-03-31T12:51:29+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,2.058960795746433e-06,6.344488694718631e-07,0.0006320748991938248,0.978319783197832,4,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125140Z,2026-03-31T12:51:44+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,2.058960795746433e-06,6.344488694718631e-07,0.0006320748991938248,0.978319783197832,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125147Z,2026-03-31T12:51:51+00:00,"{""hidden"":128,""input_size"":8,""layers"":1,""random_seed"":42}",128,,,1,2.110977113167918e-06,7.040447977988987e-07,0.0006771146342006977,0.975609756097561,4,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=1;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125158Z,2026-03-31T12:52:04+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,3.2564573962004615e-06,3.336062764052433e-06,0.0016947958389391888,0.94579945799458,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=32;seq_len=30,
LSTM,lstm_experiment-20260331T125154Z,2026-03-31T12:51:58+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.283695541035475e-06,4.073994835502672e-06,0.001733096189665892,0.9295392953929539,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125133Z,2026-03-31T12:51:36+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.7705484274486665e-06,4.022515569789718e-06,0.0015314248150539247,0.962059620596206,13,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T125129Z,2026-03-31T12:51:33+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.335610198091128e-06,1.8439056229498315e-06,0.0010516959171368143,0.967479674796748,4,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
