model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260331T134538Z,2026-03-31T13:45:43+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.415523756763734e-05,1.5525914854061194e-05,0.002936357394850087,0.569811320754717,4,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=128;seq_len=30,selected_by=lowest_validation_MSE
GRU,gru_experiment-20260331T134602Z,2026-03-31T13:46:08+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.415569780330514e-05,1.552698868134243e-05,0.0029364745445090417,0.5685534591194968,4,Tuning final selected configuration for GRU. Winner of staged parameter sweep (stage=seq_len).,
GRU,gru_experiment-20260331T134549Z,2026-03-31T13:45:54+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.415611772377568e-05,1.552612445575804e-05,0.0029362749317638384,0.569811320754717,4,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:128|layers:3|lr:0.001;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=128;seq_len=30,
GRU,gru_experiment-20260331T134544Z,2026-03-31T13:45:48+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.731434976288037e-05,1.6912843901715395e-05,0.0030476442342177628,0.571608040201005,4,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:128|layers:3|lr:0.001;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=128;seq_len=20,
GRU,gru_experiment-20260331T134516Z,2026-03-31T13:45:30+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.833622571540932e-05,1.744110360620801e-05,0.0032707374723893027,0.4377358490566038,1,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=32;seq_len=30,
GRU,gru_experiment-20260331T134530Z,2026-03-31T13:45:38+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.9834697409642336e-05,1.7226532199564723e-05,0.0030651578002508528,0.5924528301886792,1,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134508Z,2026-03-31T13:45:15+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.983470688765521e-05,1.72256975323966e-05,0.003064986270673055,0.5937106918238994,1,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134554Z,2026-03-31T13:46:01+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.9975958058446685e-05,1.6160302582917717e-05,0.0029775511528020294,0.5746835443037974,4,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:128|layers:3|lr:0.001;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=128;seq_len=60,
GRU,gru_experiment-20260331T134444Z,2026-03-31T13:44:51+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,5.21541567733616e-05,1.6277813498568205e-05,0.003097741667866258,0.46540880503144655,3,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134500Z,2026-03-31T13:45:07+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,5.2154847462523824e-05,1.6280323419239354e-05,0.003098379722309953,0.4641509433962264,3,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134436Z,2026-03-31T13:44:43+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.567092112231371e-05,1.8107860132250117e-05,0.0031225418924089466,0.6088050314465409,4,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134405Z,2026-03-31T13:44:11+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.5673994946030214e-05,1.8106139267905973e-05,0.0031224079339834477,0.6088050314465409,4,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134452Z,2026-03-31T13:44:59+00:00,"{""hidden"":128,""input_size"":8,""layers"":1,""random_seed"":42}",128,,,1,5.727834318936611e-05,1.799062768598103e-05,0.0031243766256916733,0.4641509433962264,26,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=1;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134412Z,2026-03-31T13:44:19+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.366457951745786e-05,1.9813717120620832e-05,0.003410387627755195,0.5220125786163522,4,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134420Z,2026-03-31T13:44:27+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.404634015326001e-05,1.929142998132689e-05,0.003328716839447361,0.5220125786163522,11,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T134427Z,2026-03-31T13:44:35+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,6.829236437973445e-05,2.2070206704630016e-05,0.0032570447204196703,0.5245283018867924,13,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T134353Z,2026-03-31T13:43:58+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.965827938586605e-05,1.6139729955305845e-05,0.002940199672225562,0.6113924050632912,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=60,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260331T134359Z,2026-03-31T13:44:04+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.9658837789100415e-05,1.614015226805506e-05,0.0029402556262103563,0.6113924050632912,4,Tuning final selected configuration for LSTM. Winner of staged parameter sweep (stage=seq_len).,
LSTM,lstm_experiment-20260331T134338Z,2026-03-31T13:43:42+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.9770317134649766e-05,1.6113117979907978e-05,0.0030081142005400976,0.5094339622641509,4,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=30,
LSTM,lstm_experiment-20260331T134348Z,2026-03-31T13:43:53+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.977119019986431e-05,1.6114791316899182e-05,0.003008208637255636,0.5094339622641509,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=30,
LSTM,lstm_experiment-20260331T134343Z,2026-03-31T13:43:48+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.052616978683841e-05,1.4975168990354682e-05,0.0028641370835090054,0.6168341708542714,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=20,
LSTM,lstm_experiment-20260331T134306Z,2026-03-31T13:43:14+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.14554544768455e-05,1.652209065276048e-05,0.0030222129949808367,0.5245283018867924,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=64;seq_len=30,
