timestamp_utc,run_id,task_id,model_name,record_type,selection_metric,selection_split,hidden_size,d_model,nhead,num_layers,dropout,lr,batch_size,hyperparameters_json,best_val_MSE,MSE,MAE,DA,best_epoch,tuning_notes,notes
2026-03-31T19:56:32+00:00,lstm_experiment-20260331T195624Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,2,,0.001,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.9113072905868987e-05,1.87167876645998e-05,0.0025283288464483136,1.0,3,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30
2026-03-31T19:56:39+00:00,lstm_experiment-20260331T195632Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,2,,0.0005,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.548966993249293e-05,1.9521317443091566e-05,0.0025941713003590247,1.0,4,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30
2026-03-31T19:56:50+00:00,lstm_experiment-20260331T195640Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.314806176606433e-05,1.939319450279612e-05,0.002573218380819494,1.0,39,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:56:57+00:00,lstm_experiment-20260331T195650Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,32,,,2,,0.0001,64,"{""hidden"": 32, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.618428474565067e-05,2.7661910584695233e-05,0.0033520356257052742,0.9987421383647799,9,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:57:08+00:00,lstm_experiment-20260331T195658Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.3147853683692854e-05,1.9392777419441268e-05,0.0025732026022122303,1.0,39,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:57:15+00:00,lstm_experiment-20260331T195708Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,128,,,2,,0.0001,64,"{""hidden"": 128, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.864835673743265e-05,1.8570890759723184e-05,0.0025997713903566574,1.0,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:57:22+00:00,lstm_experiment-20260331T195715Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,1,,0.0001,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 1, ""random_seed"": 42}",5.3372057341429426e-05,2.9717838641306025e-05,0.003009628600327624,0.9924528301886792,21,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=1;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=1;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:57:32+00:00,lstm_experiment-20260331T195722Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 2, ""random_seed"": 42}",4.314615066690628e-05,1.9393048197507057e-05,0.0025731799691849893,1.0,39,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:57:40+00:00,lstm_experiment-20260331T195733Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,3,,0.0001,64,"{""hidden"": 64, ""input_size"": 8, ""layers"": 3, ""random_seed"": 42}",4.0257140465541994e-05,2.0113094248156272e-05,0.0026852374863088327,1.0,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64;seq_len=30,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64;seq_len=30
2026-03-31T19:57:55+00:00,lstm_experiment-20260331T195741Z,next_volatility,LSTM,neural_model,best_val_MSE,validation,64,,,3,,0.0001,32,"{""hidden"": 64, ""input_size"": 8, ""layers"": 3, ""random_seed"": 42}",3.9204313008075865e-05,2.012027873247885e-05,0.0027462332715148248,1.0,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=32;seq_len=30,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.0001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=32;seq_len=30
