model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
RNN,rnn_experiment-20260331T200227Z,2026-03-31T20:02:40+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.9279620441761146e-05,2.3359669110419115e-05,0.0032051033743075684,1.0,11,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=32;seq_len=30,
RNN,rnn_experiment-20260331T200155Z,2026-03-31T20:02:01+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,5.093385273001854e-05,2.353388163408333e-05,0.002930805067107289,0.9987421383647799,14,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T200138Z,2026-03-31T20:01:47+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,5.213758614059654e-05,2.3604518229088006e-05,0.0029049639906505334,1.0,33,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T200249Z,2026-03-31T20:02:53+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,5.2523349104938376e-05,2.3374066281326175e-05,0.0030824984315067556,1.0,4,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=30,
RNN,rnn_experiment-20260331T200130Z,2026-03-31T20:01:38+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.622873844972431e-05,1.9105622418164874e-05,0.002908378661065333,0.9987421383647799,34,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T200202Z,2026-03-31T20:02:11+00:00,"{""hidden"":64,""input_size"":8,""layers"":1,""random_seed"":42}",64,,,1,7.255674763223406e-05,3.819743203278351e-05,0.0031674660279162638,0.9937106918238994,42,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=64;seq_len=30,
Transformer,transformer_experiment-20260331T201206Z,2026-03-31T20:12:45+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1,""random_seed"":42}",,64,2,1,4.62822993675988e-05,2.1954853587087044e-05,0.0030065988961126477,1.0,56,Tuning final selected configuration for Transformer. Winner of staged parameter sweep (stage=seq_len).,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260331T201012Z,2026-03-31T20:10:50+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1,""random_seed"":42}",,64,2,1,4.665684497218913e-05,2.1790571905708253e-05,0.002920127693101994,0.9987437185929648,56,model=Transformer;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|d_model:64|layers:1|lr:0.001|nhead:2;selection=best_val_MSE;d_model=64;layers=1;nhead=2;lr=0.001;batch=32;seq_len=20,
Transformer,transformer_experiment-20260331T201120Z,2026-03-31T20:12:06+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1,""random_seed"":42}",,64,2,1,5.0918390106233445e-05,2.34244182514541e-05,0.0032008797919211326,0.9924050632911392,73,model=Transformer;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|d_model:64|layers:1|lr:0.001|nhead:2;selection=best_val_MSE;d_model=64;layers=1;nhead=2;lr=0.001;batch=32;seq_len=60,
Transformer,transformer_experiment-20260331T200908Z,2026-03-31T20:09:36+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1,""random_seed"":42}",,64,2,1,5.372426672928607e-05,2.5048513933297586e-05,0.003654056992902219,1.0,36,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:1|lr:0.001|nhead:2|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=2;lr=0.001;batch=32;seq_len=30,
Transformer,transformer_experiment-20260331T201051Z,2026-03-31T20:11:19+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1,""random_seed"":42}",,64,2,1,5.687363005095448e-05,2.3568193027818724e-05,0.0035056805604644554,1.0,36,model=Transformer;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|d_model:64|layers:1|lr:0.001|nhead:2;selection=best_val_MSE;d_model=64;layers=1;nhead=2;lr=0.001;batch=32;seq_len=30,
