model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260331T201638Z,2026-03-31T20:16:45+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.568374969762042e-05,1.8060871134216815e-05,0.0031183315966554917,0.6088050314465409,4,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T201652Z,2026-03-31T20:16:59+00:00,"{""hidden"":128,""input_size"":8,""layers"":1,""random_seed"":42}",128,,,1,5.727671947485947e-05,1.7957229203902678e-05,0.0031199852117591888,0.4641509433962264,26,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=1;lr=0.001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T201617Z,2026-03-31T20:16:23+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.366815450677985e-05,1.9769417658376495e-05,0.003406455801064873,0.5220125786163522,4,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
GRU,gru_experiment-20260331T201624Z,2026-03-31T20:16:30+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.404549287426559e-05,1.9262495389445553e-05,0.0033244142576049434,0.5220125786163522,11,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
GRU,gru_experiment-20260331T201631Z,2026-03-31T20:16:38+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,6.826830431481559e-05,2.2048460070844387e-05,0.003253181812218089,0.5270440251572327,13,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201604Z,2026-03-31T20:16:09+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.965846206481242e-05,1.610639545153999e-05,0.002936116052563073,0.6113924050632912,4,Tuning final selected configuration for LSTM. Winner of staged parameter sweep (stage=seq_len).,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260331T201559Z,2026-03-31T20:16:04+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.965859810132011e-05,1.6107326701924845e-05,0.002936175793329892,0.6113924050632912,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=60,
LSTM,lstm_experiment-20260331T201545Z,2026-03-31T20:15:49+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.977033751016012e-05,1.609815826734824e-05,0.003004206218804247,0.5094339622641509,4,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=30,
LSTM,lstm_experiment-20260331T201555Z,2026-03-31T20:15:59+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.977149161841273e-05,1.6098578984971187e-05,0.003004275575160662,0.5094339622641509,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=30,
LSTM,lstm_experiment-20260331T201550Z,2026-03-31T20:15:54+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.052735967971009e-05,1.4945791990520602e-05,0.0028601384857321814,0.6168341708542714,4,model=LSTM;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128;seq_len=20,
LSTM,lstm_experiment-20260331T201537Z,2026-03-31T20:15:44+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.145621692471915e-05,1.649503511672197e-05,0.003018344263498158,0.5245283018867924,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201514Z,2026-03-31T20:15:21+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.145777179364997e-05,1.6494631493121743e-05,0.003018309760487573,0.5245283018867924,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201506Z,2026-03-31T20:15:13+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.483069301281289e-05,1.647048703134624e-05,0.003008080023758237,0.5610062893081761,4,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201445Z,2026-03-31T20:14:52+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.483161782632623e-05,1.6469438616754192e-05,0.0030080062790142884,0.5610062893081761,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201414Z,2026-03-31T20:14:22+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.483227849069424e-05,1.646979888221148e-05,0.003008031044000795,0.5610062893081761,4,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201453Z,2026-03-31T20:14:59+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,4.528255812070266e-05,2.2504005761081895e-05,0.003597043556158568,0.6062893081761006,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201522Z,2026-03-31T20:15:36+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,4.550833478652929e-05,1.6448475902053014e-05,0.0029358287803023186,0.6075471698113207,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=32;seq_len=30,
LSTM,lstm_experiment-20260331T201423Z,2026-03-31T20:14:30+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.562029484935241e-05,1.7558351164428357e-05,0.0031031489421227566,0.5320754716981132,5,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201438Z,2026-03-31T20:14:45+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,4.831860923885942e-05,1.605257014378966e-05,0.003020246209013791,0.5886792452830188,4,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201430Z,2026-03-31T20:14:37+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,4.935999245720812e-05,1.812975508692548e-05,0.0031738847691342134,0.5169811320754717,16,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
LSTM,lstm_experiment-20260331T201500Z,2026-03-31T20:15:06+00:00,"{""hidden"":64,""input_size"":8,""layers"":1,""random_seed"":42}",64,,,1,5.6011219741941734e-05,1.828318900744615e-05,0.0031163989323541677,0.5471698113207547,9,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001|seq_len:30;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T202002Z,2026-03-31T20:20:14+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.011392322554252e-05,1.6534123419873383e-05,0.0030013160357321078,0.620253164556962,14,model=RNN;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|hidden:128|layers:3|lr:0.0005;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=32;seq_len=60,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260331T202015Z,2026-03-31T20:20:27+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.011511371030385e-05,1.653341814483843e-05,0.0030012199332465368,0.620253164556962,14,Tuning final selected configuration for RNN. Winner of staged parameter sweep (stage=seq_len).,
RNN,rnn_experiment-20260331T201911Z,2026-03-31T20:19:24+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.040429302183768e-05,1.6746985338403957e-05,0.003087080779005389,0.5094339622641509,16,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=32;seq_len=30,
RNN,rnn_experiment-20260331T201949Z,2026-03-31T20:20:01+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.041497604600303e-05,1.6757965723820853e-05,0.003089254119862605,0.5119496855345912,16,model=RNN;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|hidden:128|layers:3|lr:0.0005;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=32;seq_len=30,
RNN,rnn_experiment-20260331T201936Z,2026-03-31T20:19:48+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.094736074364697e-05,1.6708739934152964e-05,0.003077454308431354,0.5263819095477387,13,model=RNN;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|hidden:128|layers:3|lr:0.0005;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=32;seq_len=20,
RNN,rnn_experiment-20260331T201904Z,2026-03-31T20:19:10+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.155663867601554e-05,1.683202420345977e-05,0.003183944656388806,0.4716981132075472,13,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201924Z,2026-03-31T20:19:31+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.156914768263912e-05,1.6817628281005236e-05,0.0031817219567042633,0.47044025157232705,13,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201857Z,2026-03-31T20:19:03+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,5.164230256440246e-05,1.7900630060199212e-05,0.003102268603626162,0.5647798742138365,23,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201843Z,2026-03-31T20:18:50+00:00,"{""hidden"":128,""input_size"":8,""layers"":2,""random_seed"":42}",128,,,2,5.164428841760233e-05,1.7901854701629946e-05,0.003101987974633893,0.5647798742138365,23,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=2;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201850Z,2026-03-31T20:18:56+00:00,"{""hidden"":128,""input_size"":8,""layers"":1,""random_seed"":42}",128,,,1,5.481756206022608e-05,2.3091773618171625e-05,0.0035663174035745933,0.4490566037735849,15,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=1;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201810Z,2026-03-31T20:18:17+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.5316439834660206e-05,1.8567153078415903e-05,0.0032323098559204396,0.4767295597484277,26,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201835Z,2026-03-31T20:18:43+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.5334309999446e-05,1.8587141992796e-05,0.003233851399571035,0.47547169811320755,26,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201931Z,2026-03-31T20:19:35+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.560137298381517e-05,1.7946901602028527e-05,0.003180263124658005,0.5547169811320755,4,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:3|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=128;seq_len=30,
RNN,rnn_experiment-20260331T201803Z,2026-03-31T20:18:09+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.595687123334894e-05,1.7262514750095682e-05,0.0031599322958668907,0.4880503144654088,15,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201828Z,2026-03-31T20:18:35+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,6.359213134939642e-05,2.8625002806174365e-05,0.0037810684072794583,0.5522012578616352,23,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005|seq_len:30;selection=best_val_MSE;hidden=32;layers=2;lr=0.0005;batch=64;seq_len=30,
RNN,rnn_experiment-20260331T201818Z,2026-03-31T20:18:27+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.421648346209112e-05,2.372272464292175e-05,0.0033433005225949595,0.5547169811320755,39,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2|seq_len:30;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64;seq_len=30,
Transformer,transformer_experiment-20260331T202651Z,2026-03-31T20:27:24+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,5.7327502054670164e-05,2.536507636549376e-05,0.0035566464326799805,0.5459119496855346,48,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:1|lr:0.001|nhead:8|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=32;seq_len=30,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260331T202936Z,2026-03-31T20:30:10+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,5.803042669077265e-05,2.5607804182353773e-05,0.003588413207905062,0.5245283018867924,48,Tuning final selected configuration for Transformer. Winner of staged parameter sweep (stage=seq_len).,
Transformer,transformer_experiment-20260331T202830Z,2026-03-31T20:29:04+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,6.121081018837606e-05,3.078591892685974e-05,0.003859674910549336,0.5471698113207547,48,model=Transformer;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|d_model:64|layers:1|lr:0.001|nhead:8;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=32;seq_len=30,
Transformer,transformer_experiment-20260331T202904Z,2026-03-31T20:29:36+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,6.442036491287898e-05,2.661177674530162e-05,0.003941006828610765,0.5265822784810127,42,model=Transformer;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|d_model:64|layers:1|lr:0.001|nhead:8;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=32;seq_len=60,
Transformer,transformer_experiment-20260331T202802Z,2026-03-31T20:28:30+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,7.589615674634987e-05,3.3314518590443855e-05,0.004111459697537601,0.4899497487437186,35,model=Transformer;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|d_model:64|layers:1|lr:0.001|nhead:8;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=32;seq_len=20,
Transformer,transformer_experiment-20260331T202628Z,2026-03-31T20:26:50+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,7.921980776646461e-05,3.427537561461574e-05,0.003926996987110584,0.5257861635220126,68,model=Transformer;stage=nhead_sweep;candidate_param=nhead;candidates=2|4|8;fixed=batch:64|d_model:64|layers:1|lr:0.001|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=64;seq_len=30,
Transformer,transformer_experiment-20260331T202603Z,2026-03-31T20:26:27+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":1,""random_seed"":42}",,64,4,1,8.004980827880273e-05,3.2626867988203965e-05,0.004150175132898043,0.4716981132075472,86,model=Transformer;stage=nhead_sweep;candidate_param=nhead;candidates=2|4|8;fixed=batch:64|d_model:64|layers:1|lr:0.001|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=4;lr=0.001;batch=64;seq_len=30,
Transformer,transformer_experiment-20260331T202349Z,2026-03-31T20:24:14+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":1,""random_seed"":42}",,64,4,1,8.1150689310133e-05,3.424244075090434e-05,0.00402900997926058,0.549685534591195,80,model=Transformer;stage=num_layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|d_model:64|lr:0.001|nhead:4|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=4;lr=0.001;batch=64;seq_len=30,
Transformer,transformer_experiment-20260331T202725Z,2026-03-31T20:27:47+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,8.557492948753359e-05,3.208351337900234e-05,0.003962914443672746,0.5333333333333333,67,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:1|lr:0.001|nhead:8|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=64;seq_len=30,
Transformer,transformer_experiment-20260331T202748Z,2026-03-31T20:28:01+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,8.695660981236191e-05,5.021760038828488e-05,0.00501269257584528,0.5534591194968553,74,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:1|lr:0.001|nhead:8|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=128;seq_len=30,
Transformer,transformer_experiment-20260331T202543Z,2026-03-31T20:26:03+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1,""random_seed"":42}",,64,2,1,8.733469979980267e-05,2.90897025228095e-05,0.0038174997859403838,0.5433962264150943,57,model=Transformer;stage=nhead_sweep;candidate_param=nhead;candidates=2|4|8;fixed=batch:64|d_model:64|layers:1|lr:0.001|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=2;lr=0.001;batch=64;seq_len=30,
