model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260331T201746Z,2026-03-31T20:17:50+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,4.415609884879778e-05,1.549778901336742e-05,0.002932374565843205,0.569811320754717,4,model=GRU;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:128|hidden:128|layers:3|lr:0.001;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=128;seq_len=30,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260331T201604Z,2026-03-31T20:16:09+00:00,"{""hidden"":64,""input_size"":8,""layers"":3,""random_seed"":42}",64,,,3,3.965846206481242e-05,1.610639545153999e-05,0.002936116052563073,0.6113924050632912,4,Tuning final selected configuration for LSTM. Winner of staged parameter sweep (stage=seq_len).,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260331T202002Z,2026-03-31T20:20:14+00:00,"{""hidden"":128,""input_size"":8,""layers"":3,""random_seed"":42}",128,,,3,5.011392322554252e-05,1.6534123419873383e-05,0.0030013160357321078,0.620253164556962,14,model=RNN;stage=seq_len_sweep;candidate_param=seq_len;candidates=20|30|60;fixed=batch:32|hidden:128|layers:3|lr:0.0005;selection=best_val_MSE;hidden=128;layers=3;lr=0.0005;batch=32;seq_len=60,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260331T202651Z,2026-03-31T20:27:24+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":1,""random_seed"":42}",,64,8,1,5.7327502054670164e-05,2.536507636549376e-05,0.0035566464326799805,0.5459119496855346,48,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:1|lr:0.001|nhead:8|seq_len:30;selection=best_val_MSE;d_model=64;layers=1;nhead=8;lr=0.001;batch=32;seq_len=30,selected_by=lowest_validation_MSE
