model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260327T173814Z,2026-03-27T17:39:13+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,4.405691383834012e-05,2.159075412543201e-05,0.003180806676408135,0.5453400503778337,1,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=32,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260327T173302Z,2026-03-27T17:33:19+00:00,"{""hidden"":32,""input_size"":8,""layers"":2}",32,,,2,4.681014589394253e-05,1.7317898355299808e-05,0.0031247237812750727,0.5302267002518891,25,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:2|lr:0.0001;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=128,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260327T174030Z,2026-03-27T17:40:46+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.442475740762462e-05,1.796680396049073e-05,0.0030936998419827263,0.5591939546599496,36,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260327T184712Z,2026-03-27T18:49:51+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":1}",,64,4,1,5.3896931307674886e-05,3.087737104167924e-05,0.0038897570145598765,0.5957178841309824,52,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:1|lr:0.001|nhead:4;selection=best_val_MSE;d_model=64;layers=1;nhead=4;lr=0.001;batch=32,selected_by=lowest_validation_MSE
