model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260327T123855Z,2026-03-27T12:39:07+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,5.494229309451913e-07,5.105084605366446e-07,0.0005671376945967764,0.975609756097561,12,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260327T123349Z,2026-03-27T12:34:06+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,7.007073686977892e-07,2.8643623816198026e-07,0.0004220934937055831,0.975609756097561,4,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,selected_by=lowest_validation_MSE
RNN,rnn_experiment-20260327T124102Z,2026-03-27T12:41:12+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,7.791641732216922e-07,1.059058024669452e-06,0.0008121736546968806,0.967479674796748,37,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0005;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=32,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260327T141015Z,2026-03-27T14:11:26+00:00,"{""d_model"":32,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":1}",,32,2,1,1.1148581990931612e-05,1.4989955824109187e-05,0.0030053110226571852,0.9159891598915989,61,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:32|layers:1|lr:0.0005|nhead:2;selection=best_val_MSE;d_model=32;layers=1;nhead=2;lr=0.0005;batch=32,selected_by=lowest_validation_MSE
