model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
GRU,gru_experiment-20260327T155732Z,2026-03-27T15:58:17+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,4.610950208188642e-05,2.0105202856428854e-05,0.002607457765027947,1.0,23,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64,selected_by=lowest_validation_MSE
GRU,gru_experiment-20260327T160124Z,2026-03-27T16:02:05+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,4.617967003184897e-05,1.9750942371215976e-05,0.0026547980134740416,1.0,10,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64,
GRU,gru_experiment-20260327T155839Z,2026-03-27T15:59:20+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,4.6422088612231285e-05,2.2390903534733446e-05,0.0027775752033280814,1.0,17,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64,
GRU,gru_experiment-20260327T155522Z,2026-03-27T15:55:47+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.6805730224910484e-05,2.8475544097732585e-05,0.0031252933544929657,0.9962216624685138,16,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
GRU,gru_experiment-20260327T160024Z,2026-03-27T16:01:23+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,4.824632789521729e-05,2.911424036835507e-05,0.0033883778781180047,0.9949622166246851,9,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=32,
GRU,gru_experiment-20260327T155921Z,2026-03-27T16:00:23+00:00,"{""hidden"":128,""input_size"":8,""layers"":3}",128,,,3,4.911660426333912e-05,2.2517394443725134e-05,0.002759494939995941,1.0,1,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001;selection=best_val_MSE;hidden=128;layers=3;lr=0.001;batch=64,
GRU,gru_experiment-20260327T155548Z,2026-03-27T15:56:13+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.9630025449856955e-05,2.4449333242045516e-05,0.0030951272330704315,1.0,4,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,
GRU,gru_experiment-20260327T155818Z,2026-03-27T15:58:38+00:00,"{""hidden"":128,""input_size"":8,""layers"":1}",128,,,1,5.266772272245753e-05,2.6521376360963064e-05,0.0029100278256332214,0.9949622166246851,15,model=GRU;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001;selection=best_val_MSE;hidden=128;layers=1;lr=0.001;batch=64,
GRU,gru_experiment-20260327T155649Z,2026-03-27T15:57:06+00:00,"{""hidden"":32,""input_size"":8,""layers"":2}",32,,,2,5.376457427363909e-05,2.2682966173148256e-05,0.002827818601573423,1.0,21,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64,
GRU,gru_experiment-20260327T155707Z,2026-03-27T15:57:31+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,5.422326258434632e-05,4.8313401011389266e-05,0.004740299560503143,0.9974811083123426,1,model=GRU;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
GRU,gru_experiment-20260327T160206Z,2026-03-27T16:02:40+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,5.438775413176948e-05,1.9050081029692107e-05,0.0026798763216933836,1.0,4,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=128,
GRU,gru_experiment-20260327T155613Z,2026-03-27T15:56:49+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,5.7078837445639295e-05,1.9093534227142977e-05,0.002630289142438866,1.0,39,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,
LSTM,lstm_experiment-20260327T155300Z,2026-03-27T15:53:59+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,3.9081348600699875e-05,1.8652046810049754e-05,0.0025307635202501443,1.0,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=32,selected_by=lowest_validation_MSE
LSTM,lstm_experiment-20260327T155446Z,2026-03-27T15:55:21+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,3.928010326753062e-05,1.8143561675051425e-05,0.0026358060665326644,1.0,4,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=128,
LSTM,lstm_experiment-20260327T154953Z,2026-03-27T15:50:25+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.126613418932458e-05,2.091381642290335e-05,0.003302059461860278,1.0,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
LSTM,lstm_experiment-20260327T154757Z,2026-03-27T15:48:30+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.2313889940765123e-05,2.0277314082208733e-05,0.002632913634048126,1.0,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
LSTM,lstm_experiment-20260327T155359Z,2026-03-27T15:54:46+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,4.281525409861992e-05,2.0622881993714226e-05,0.0029386051912643966,1.0,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:3|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=64,
LSTM,lstm_experiment-20260327T154830Z,2026-03-27T15:49:02+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.4028785924370986e-05,2.100850670068567e-05,0.0028948672028471325,1.0,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,
LSTM,lstm_experiment-20260327T155025Z,2026-03-27T15:51:18+00:00,"{""hidden"":128,""input_size"":8,""layers"":2}",128,,,2,4.479439214624985e-05,2.0788704683118283e-05,0.0029254309053031906,1.0,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=128;layers=2;lr=0.001;batch=64,
LSTM,lstm_experiment-20260327T155213Z,2026-03-27T15:53:00+00:00,"{""hidden"":64,""input_size"":8,""layers"":3}",64,,,3,4.659471846160888e-05,3.000150248709531e-05,0.004095492250062693,1.0,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001;selection=best_val_MSE;hidden=64;layers=3;lr=0.001;batch=64,
LSTM,lstm_experiment-20260327T155119Z,2026-03-27T15:51:39+00:00,"{""hidden"":64,""input_size"":8,""layers"":1}",64,,,1,4.73364584143422e-05,1.934128072898093e-05,0.002642696109268072,0.9987405541561712,32,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001;selection=best_val_MSE;hidden=64;layers=1;lr=0.001;batch=64,
LSTM,lstm_experiment-20260327T155140Z,2026-03-27T15:52:12+00:00,"{""hidden"":64,""input_size"":8,""layers"":2}",64,,,2,4.8456396254842095e-05,2.2589957905216333e-05,0.003002084530203244,1.0,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.001;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
