model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
RNN,rnn_experiment-20260330T121712Z,2026-03-30T12:17:22+00:00,"{""hidden"":32,""input_size"":8,""layers"":2,""random_seed"":42}",32,,,2,5.176511947727554e-05,2.090355769611068e-05,0.0031727414885271044,0.552896725440806,39,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=32;layers=2;lr=0.001;batch=64,
RNN,rnn_experiment-20260330T121723Z,2026-03-30T12:17:30+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.368551510939766e-05,1.773939026004962e-05,0.0031296125517346366,0.5906801007556675,24,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
RNN,rnn_experiment-20260330T121646Z,2026-03-30T12:16:54+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,5.369113615289922e-05,1.7733828669231346e-05,0.003129231024521518,0.5894206549118388,24,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,
RNN,rnn_experiment-20260330T121739Z,2026-03-30T12:17:46+00:00,"{""hidden"":128,""input_size"":8,""layers"":1,""random_seed"":42}",128,,,1,5.4330824192780915e-05,1.999210239987696e-05,0.0033785960823894297,0.46977329974811083,25,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.001;selection=best_val_MSE;hidden=128;layers=1;lr=0.001;batch=64,
RNN,rnn_experiment-20260330T121655Z,2026-03-30T12:17:02+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.006947838046662e-05,2.141854974739769e-05,0.0034593424522904037,0.47103274559193953,15,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,
RNN,rnn_experiment-20260330T121703Z,2026-03-30T12:17:11+00:00,"{""hidden"":64,""input_size"":8,""layers"":2,""random_seed"":42}",64,,,2,6.837806546603413e-05,2.3796314395756523e-05,0.0033576044428040124,0.5428211586901763,28,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,
Transformer,transformer_experiment-20260330T122638Z,2026-03-30T12:28:18+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":3,""random_seed"":42}",,64,4,3,4.7761930860691804e-05,1.9966557479264373e-05,0.0031843577788361515,0.5264483627204031,83,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:3|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=3;nhead=4;lr=0.0005;batch=32,selected_by=lowest_validation_MSE
Transformer,transformer_experiment-20260330T122819Z,2026-03-30T12:29:09+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":3,""random_seed"":42}",,64,4,3,8.77907114396946e-05,3.8968593557813946e-05,0.00461644258840726,0.5062972292191436,86,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:3|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=3;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122315Z,2026-03-30T12:24:03+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":3,""random_seed"":42}",,64,4,3,9.411777797616878e-05,6.540097112521531e-05,0.005551006519204409,0.4433249370277078,71,model=Transformer;stage=num_layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|d_model:64|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=3;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122456Z,2026-03-30T12:25:46+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":3,""random_seed"":42}",,64,4,3,9.424284488871095e-05,4.092542872860488e-05,0.004585272468584217,0.5440806045340051,85,model=Transformer;stage=nhead_sweep;candidate_param=nhead;candidates=2|4|8;fixed=batch:64|d_model:64|layers:3|lr:0.0005;selection=best_val_MSE;d_model=64;layers=3;nhead=4;lr=0.0005;batch=64,
