task_id,model,stage_index,stage_name,parameter_group,candidate_index,note,best_val_MSE,selected,config_json
sine_next_day,lstm,1,LSTM lr sweep,lr,1,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,3.3275044907004885e-06,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001}"
sine_next_day,lstm,1,LSTM lr sweep,lr,2,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,6.499038517945879e-06,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0005}"
sine_next_day,lstm,1,LSTM lr sweep,lr,3,model=LSTM;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,9.27287600906403e-07,True,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,2,LSTM hidden sweep,hidden,1,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64,8.745378108935858e-06,False,"{""batch_size"": 64, ""hidden"": 32, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,2,LSTM hidden sweep,hidden,2,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,5.6281819295651435e-06,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,2,LSTM hidden sweep,hidden,3,model=LSTM;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64,3.594828286952541e-06,True,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,3,LSTM layers sweep,layers,1,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0001;selection=best_val_MSE;hidden=128;layers=1;lr=0.0001;batch=64,3.0710628255570633e-06,False,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 1, ""lr"": 0.0001}"
sine_next_day,lstm,3,LSTM layers sweep,layers,2,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64,7.206167233374226e-07,True,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,3,LSTM layers sweep,layers,3,model=LSTM;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:128|lr:0.0001;selection=best_val_MSE;hidden=128;layers=3;lr=0.0001;batch=64,1.94502347278847e-06,False,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 3, ""lr"": 0.0001}"
sine_next_day,lstm,4,LSTM batch_size sweep,batch_size,1,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=32,6.778732280982595e-07,False,"{""batch_size"": 32, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,4,LSTM batch_size sweep,batch_size,2,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64,5.644104374213609e-07,True,"{""batch_size"": 64, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,lstm,4,LSTM batch_size sweep,batch_size,3,model=LSTM;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:128|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=128,8.233146388905727e-06,False,"{""batch_size"": 128, ""hidden"": 128, ""layers"": 2, ""lr"": 0.0001}"
sine_next_day,gru,1,GRU lr sweep,lr,1,model=GRU;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,2.307236032868404e-06,False,"{""batch_size"": 64, ""hidden"": 64, ""layers"": 2, ""lr"": 0.001}"
